,scenario,forcing,base_period,year,p05,p16,p50,p84,p95
4000,ssp460,ch4,2020,2051,0.07391250447720665,0.0852906106625402,0.10651689121398544,0.1331478093471585,0.15274239285543417
4001,ssp460,ch4,2020,2052,0.07561447760324858,0.08727620523959587,0.10908237943676635,0.13643633210540976,0.1565293460241073
4002,ssp460,ch4,2020,2053,0.07726742155525149,0.08924948355132313,0.11150718521991676,0.13959402773658164,0.16016303709658367
4003,ssp460,ch4,2020,2054,0.07887846192182395,0.09111164109872721,0.11389146317770793,0.14269696570220086,0.16369428367174957
4004,ssp460,ch4,2020,2055,0.08044015451939494,0.09293139312794396,0.11619721907152902,0.1456541852333831,0.16718011719075115
4005,ssp460,ch4,2020,2056,0.0819551732515494,0.09465016007370625,0.1184296444912083,0.1485817551743982,0.1704019256532901
4006,ssp460,ch4,2020,2057,0.0834316492690238,0.09630847152826752,0.12063243632888909,0.1514279654657733,0.1736708395731215
4007,ssp460,ch4,2020,2058,0.08487859732620451,0.09803677704404623,0.12273679655924696,0.15413890542914277,0.17690600317459965
4008,ssp460,ch4,2020,2059,0.08625176524935863,0.09966998527174364,0.1247286680246622,0.15684718741196774,0.17998523322477009
4009,ssp460,ch4,2020,2060,0.08758430787725549,0.10122302376134354,0.12668371316737592,0.15931752188871323,0.18306501669968175
4010,ssp460,ch4,2020,2061,0.08885596171815272,0.10275844326044711,0.12859160112231183,0.16172384869214368,0.1862917859456708
4011,ssp460,ch4,2020,2062,0.09010563647774754,0.10426845352680773,0.13038093660274241,0.16436057160097675,0.18905797274080127
4012,ssp460,ch4,2020,2063,0.09131734927138449,0.10563984902380168,0.13220530036762734,0.16685903477631647,0.19182693000458878
4013,ssp460,ch4,2020,2064,0.09244746684761647,0.1069613193373159,0.1339395857690917,0.16921615084372374,0.19450312003914863
4014,ssp460,ch4,2020,2065,0.0935557562904746,0.10839159392993056,0.13557542781992404,0.17159249745110036,0.1972307994346441
4015,ssp460,ch4,2020,2066,0.09466789199238942,0.1096688987955397,0.13720907561926854,0.17382798568086702,0.19999687080671266
4016,ssp460,ch4,2020,2067,0.09566620561060715,0.11089687551769851,0.13872036696237444,0.17615012680788414,0.20250883642125939
4017,ssp460,ch4,2020,2068,0.09671598396773202,0.11202999134686842,0.1403283833362603,0.17834327805605724,0.20501185224260976
4018,ssp460,ch4,2020,2069,0.09766671004640459,0.11309931312448505,0.14182638956606541,0.18033002941468476,0.207392219731936
4019,ssp460,ch4,2020,2070,0.09856063363384293,0.11414011949121802,0.1431627118769292,0.18222633330304974,0.20984288426988212
4020,ssp460,ch4,2020,2071,0.09941495097737466,0.11512894166008662,0.14437776176309347,0.18394113992030212,0.2119688983239382
4021,ssp460,ch4,2020,2072,0.10023709515842653,0.11607611446585314,0.14561622864676171,0.1855276059442812,0.21393824022522548
4022,ssp460,ch4,2020,2073,0.1010388900001187,0.11690129714983911,0.14688034514207549,0.1871327069990442,0.21592827295132835
4023,ssp460,ch4,2020,2074,0.10180647240821625,0.1178248406847816,0.14805381634918402,0.18865930572051917,0.21778298895252762
4024,ssp460,ch4,2020,2075,0.1025823669749197,0.11864916019798283,0.14908442403915734,0.19024444990942108,0.21983610302958465
4025,ssp460,ch4,2020,2076,0.10335499140820051,0.11952731804222962,0.1500808231464401,0.19168557749522153,0.22165047922671166
4026,ssp460,ch4,2020,2077,0.10378458412428784,0.12016590989389518,0.15102762965741934,0.1928692804771005,0.2233635755134103
4027,ssp460,ch4,2020,2078,0.10433201978295839,0.12081450593187854,0.15192894168596482,0.19425204141099242,0.22494326412497925
4028,ssp460,ch4,2020,2079,0.10485718008584119,0.1214018823861623,0.15270891212038284,0.19544921059448292,0.2265327039857529
4029,ssp460,ch4,2020,2080,0.10532773314816893,0.12190638808645664,0.15340383409594893,0.1966965361821695,0.22807070451300396
4030,ssp460,ch4,2020,2081,0.10573327751718375,0.12237162286745767,0.15410965162544055,0.1974903152324813,0.22966019838759322
4031,ssp460,ch4,2020,2082,0.10616003557582494,0.12287003627826257,0.15466349115285172,0.19858503731093993,0.23103831893435586
4032,ssp460,ch4,2020,2083,0.10655946629866295,0.12323590579096279,0.15515925347332105,0.19957408331580165,0.23260030457316958
4033,ssp460,ch4,2020,2084,0.10681868991797301,0.123542591436956,0.15574471602738948,0.20040749685289766,0.23404069751607504
4034,ssp460,ch4,2020,2085,0.10709067223312921,0.12398353592363778,0.1562305794773804,0.20130484841718074,0.23559241400192749
4035,ssp460,ch4,2020,2086,0.10737359482152735,0.12429922838844154,0.15655207807233262,0.2020302045130306,0.23693562255627812
4036,ssp460,ch4,2020,2087,0.10761809384328895,0.12455548540512064,0.15690021943960963,0.20255131662072282,0.23775407221940303
4037,ssp460,ch4,2020,2088,0.10791526635557247,0.12475976865822103,0.15724497878164345,0.2032001622824639,0.23860207007565523
4038,ssp460,ch4,2020,2089,0.10809594608109499,0.1250148072651402,0.15754170493925468,0.20375968887833412,0.23898124735301116
4039,ssp460,ch4,2020,2090,0.10826889363352747,0.12512160741997758,0.15768976043171357,0.20408028163382477,0.23950164250144376
4040,ssp460,ch4,2020,2091,0.10836350966797058,0.12522244526178083,0.15795935885343693,0.2045888867684647,0.24028415786247653
4041,ssp460,ch4,2020,2092,0.10837482364721147,0.125298929379742,0.1583056339516049,0.20500013699407388,0.240819496383158
4042,ssp460,ch4,2020,2093,0.10836881104178472,0.12545679530189763,0.15830354653236944,0.20533829896643838,0.2412531976435573
4043,ssp460,ch4,2020,2094,0.1083675826258192,0.1255663053649225,0.15846682344882068,0.2059368664999826,0.2417588407865899
4044,ssp460,ch4,2020,2095,0.10841114870367333,0.1255821611898136,0.15865945364887657,0.20660578944619656,0.24244257648044537
4045,ssp460,ch4,2020,2096,0.10845204944204859,0.12557634154748062,0.15877866634630022,0.20680618259087888,0.24293502822122834
4046,ssp460,ch4,2020,2097,0.10851895759745304,0.12549318502097095,0.15883598264573706,0.20705587312143112,0.24353422163008323
4047,ssp460,ch4,2020,2098,0.10856680996997552,0.1254906694293441,0.15895808087092522,0.2069825579240575,0.24428072101727946
4048,ssp460,ch4,2020,2099,0.10824961806599012,0.12544769574993112,0.15905286299392518,0.20734363504096204,0.2445818858107144
4049,ssp460,ch4,2020,2100,0.10815751774554726,0.12554518893695776,0.15905915712877694,0.20761683564564717,0.2450178635005253
4050,ssp460,hfc,2020,2020,0.0,0.0,0.0,0.0,0.0
4051,ssp460,hfc,2020,2021,0.0006174329620907137,0.0007156331406255667,0.0008956920577933847,0.0010906442510642122,0.0012476946882956862
4052,ssp460,hfc,2020,2022,0.0012187463813213117,0.0014134861209665938,0.001772146608158387,0.0021595206860832938,0.0024759650400620445
4053,ssp460,hfc,2020,2023,0.0018491102918962944,0.002131582068861428,0.0026685321384989358,0.003252327160330726,0.003728961616505177
4054,ssp460,hfc,2020,2024,0.002543374620138694,0.0029187463807110437,0.003633196143938977,0.004418188293747285,0.005056235985571965
4055,ssp460,hfc,2020,2025,0.003318671603084633,0.003788226889800432,0.0046935758438659825,0.0056915031997442165,0.006496704466012781
4056,ssp460,hfc,2020,2026,0.004194725291940715,0.004773995778476161,0.005873426235473822,0.007091193835446603,0.008054831498117343
4057,ssp460,hfc,2020,2027,0.0051837516281190155,0.005863897705804013,0.007179010116221907,0.008641624767727975,0.00980376841591215
4058,ssp460,hfc,2020,2028,0.0062710865085752856,0.007090921023438393,0.008634519837169785,0.010353875908577965,0.011725806662123884
4059,ssp460,hfc,2020,2029,0.007447457407965619,0.00844372771213675,0.010218518891951467,0.012234570993380389,0.01383111897822564
4060,ssp460,hfc,2020,2030,0.008746039968505093,0.009904343525574993,0.011952782783668736,0.014295193755493516,0.016119515606752042
4061,ssp460,hfc,2020,2031,0.010142711686880879,0.011487755929291356,0.01383718738126305,0.01651372611870576,0.018630993281361176
4062,ssp460,hfc,2020,2032,0.011635849057644875,0.013174423502265427,0.015855321833734504,0.018897913505126124,0.02133215679537854
4063,ssp460,hfc,2020,2033,0.01318214169620191,0.014934731593529964,0.017974552419733447,0.021410661564321636,0.024160928034324812
4064,ssp460,hfc,2020,2034,0.014752807456054473,0.016735461986703903,0.02013897389713737,0.023995184459841026,0.02706323342225092
4065,ssp460,hfc,2020,2035,0.01634898454473559,0.01854415600884931,0.022324534029503074,0.026611605631794273,0.02999532981184382
4066,ssp460,hfc,2020,2036,0.017906469348166976,0.020339079919662204,0.024522989788692717,0.029224954672551224,0.03298533957507534
4067,ssp460,hfc,2020,2037,0.019492769033315583,0.02212717177382163,0.026708076737771425,0.031870320254240324,0.035910994709285965
4068,ssp460,hfc,2020,2038,0.021051291272664984,0.023889025119249226,0.02887172692947937,0.03450681205809191,0.038900082745953385
4069,ssp460,hfc,2020,2039,0.022547792263931887,0.025580806092375088,0.031012207990466667,0.03711932201371823,0.04185975904299028
4070,ssp460,hfc,2020,2040,0.024059682651854965,0.027256410189720467,0.03313114985838439,0.03966368058488502,0.0448381754435775
4071,ssp460,hfc,2020,2041,0.025512879267709156,0.028875542410726148,0.035182365575313845,0.04218043514132602,0.047784825876214264
4072,ssp460,hfc,2020,2042,0.026866500054485033,0.03048674081565104,0.03723211633914558,0.04467463663248072,0.05062613829449014
4073,ssp460,hfc,2020,2043,0.028198627647691564,0.03203333887643687,0.03922293938158017,0.0470779782940112,0.05330649308071743
4074,ssp460,hfc,2020,2044,0.02951503950666892,0.03354623405756835,0.041174502852114214,0.04942862473821281,0.056080321581062395
4075,ssp460,hfc,2020,2045,0.03079233799285701,0.03502585153685358,0.04301459276130215,0.05171251471191784,0.058701341993035554
4076,ssp460,hfc,2020,2046,0.03201858545231344,0.03646043044759214,0.04481417538782262,0.05397233467175806,0.06128477387738015
4077,ssp460,hfc,2020,2047,0.0331801388650728,0.03781787824224513,0.04653192435135867,0.05608556237622522,0.06371851244344384
4078,ssp460,hfc,2020,2048,0.034306704796633225,0.0391168881267326,0.04815767128236903,0.05810671984809371,0.06601741638444678
4079,ssp460,hfc,2020,2049,0.03536099800069716,0.04033885835982768,0.04970390172121664,0.06006414088118881,0.06833318072417999
4080,ssp460,hfc,2020,2050,0.03636037974215398,0.041526129437257746,0.05119622991442907,0.06198208907765571,0.07055149453502757
4081,ssp460,hfc,2020,2051,0.03731080629740542,0.04264325728946142,0.05265669611709334,0.06380435612668432,0.07279396603838814
4082,ssp460,hfc,2020,2052,0.03819656232662845,0.04370626681074337,0.05402086711922327,0.06552211313995199,0.07483237088108972
4083,ssp460,hfc,2020,2053,0.03901975439886329,0.04466711029656268,0.055283705080242385,0.06713175122112983,0.07669998869329674
4084,ssp460,hfc,2020,2054,0.03978539340202856,0.045585810475961705,0.05648276359363247,0.0686857858905737,0.07843276672568447
4085,ssp460,hfc,2020,2055,0.04049295704640028,0.04644411864093557,0.05758782403170315,0.07015381759312461,0.08016645506378096
4086,ssp460,hfc,2020,2056,0.04116574071814174,0.0472182057488842,0.05860392525927316,0.07147682329786158,0.08171582212309891
4087,ssp460,hfc,2020,2057,0.04178231112247253,0.04794503354994753,0.05948470276750295,0.07270770457053057,0.08329427320103468
4088,ssp460,hfc,2020,2058,0.042352357441588405,0.04858335096490103,0.060300862816138556,0.07374025168691165,0.08474080153695267
4089,ssp460,hfc,2020,2059,0.04281515777403264,0.04910867350177983,0.06105133887423331,0.07470053624101923,0.08601754958066105
4090,ssp460,hfc,2020,2060,0.04322069609643751,0.049600551649532504,0.06173523162779704,0.07552966981469622,0.08726779265897014
4091,ssp460,hfc,2020,2061,0.04356835381780999,0.05000496072576608,0.062287604303453925,0.07633882836534421,0.08834487245105813
4092,ssp460,hfc,2020,2062,0.0438486358780366,0.050332997110572035,0.06273754875762294,0.07703180337304119,0.08913033402343666
4093,ssp460,hfc,2020,2063,0.04404952798221033,0.050582645399008114,0.0631389856035427,0.07745333116180916,0.0897148155914579
4094,ssp460,hfc,2020,2064,0.04419247719310151,0.0507701750608472,0.06346321824512824,0.07797083690219876,0.0901709834804238
4095,ssp460,hfc,2020,2065,0.044288891528956056,0.0508956960928463,0.06360030469693845,0.07830307742287924,0.09055607031141111
4096,ssp460,hfc,2020,2066,0.044372591141855676,0.05103546835873218,0.06377086432071777,0.07850499080211527,0.09097849998533629
4097,ssp460,hfc,2020,2067,0.044361789196674155,0.05105379485736186,0.06379005246424252,0.0787514072658674,0.09115934217456424
4098,ssp460,hfc,2020,2068,0.04429680262722848,0.05099208118242177,0.06377624142698024,0.07880897303593092,0.09132176119554133
4099,ssp460,hfc,2020,2069,0.04414671612767311,0.050892993659990574,0.06364249963265478,0.07876730914183144,0.09147234950393403
4100,ssp460,hfc,2020,2070,0.04395201073875719,0.05073606767980226,0.0634487267814956,0.07861431339994293,0.09145585748364672
4101,ssp460,hfc,2020,2071,0.04377116334203886,0.050478650262388826,0.06321126204296279,0.07832775604373209,0.09119617273782481
4102,ssp460,hfc,2020,2072,0.04353960539089654,0.05020757140272316,0.06289626853110808,0.07793938596788132,0.0907953695031164
4103,ssp460,hfc,2020,2073,0.04323288875079758,0.049801827216847,0.06253557431017276,0.07756616535887816,0.09065993239264593
4104,ssp460,hfc,2020,2074,0.04288547489235228,0.049376952508119534,0.062049835755965344,0.07701391017366112,0.09015407370044945
4105,ssp460,hfc,2020,2075,0.04250684518817514,0.04890266110720478,0.0615005892773397,0.07642226242470294,0.08958052613907962
4106,ssp460,hfc,2020,2076,0.042096524199165965,0.04841825963596049,0.06093205214431263,0.07582959364032042,0.08874550109273807
4107,ssp460,hfc,2020,2077,0.04164528749626424,0.047854403096337796,0.06031844823650534,0.07512875948709395,0.08799829489107738
4108,ssp460,hfc,2020,2078,0.04112604496413832,0.04727506188840066,0.059641773890366956,0.07433675523356258,0.0871914487977784
4109,ssp460,hfc,2020,2079,0.040544447019407806,0.046673354536356876,0.058911036456467336,0.07353663815741882,0.08623108582815328
4110,ssp460,hfc,2020,2080,0.03992539665646615,0.046055112958515464,0.05814253068303232,0.07270656557816627,0.08531063276147836
4111,ssp460,hfc,2020,2081,0.039314699907708396,0.04540017985168062,0.05734280379229695,0.07180858679418976,0.08431247145145357
4112,ssp460,hfc,2020,2082,0.03863708871043303,0.044628267263211854,0.056461899358362766,0.07072401065117363,0.0832853821531934
4113,ssp460,hfc,2020,2083,0.03792936903914712,0.0439225600490625,0.055552321264995985,0.06961250051436395,0.08214716874595362
4114,ssp460,hfc,2020,2084,0.037284855521764415,0.043149356890281564,0.05469821845937117,0.06862827785684977,0.0811044932875969
4115,ssp460,hfc,2020,2085,0.036663562166232164,0.04235056215167145,0.0537519149490433,0.06761890962572042,0.07986246686996974
4116,ssp460,hfc,2020,2086,0.03597129308326639,0.041580354731728074,0.05268459718070728,0.06654414564620363,0.07855215268635707
4117,ssp460,hfc,2020,2087,0.03530998675540027,0.04075430366065695,0.05170446303014575,0.06539261373500899,0.0772570900670618
4118,ssp460,hfc,2020,2088,0.0346106091689566,0.03989385296144262,0.05069720266090805,0.06425349602056922,0.07585425077923888
4119,ssp460,hfc,2020,2089,0.033913240533478106,0.03899613910330036,0.04976441904195461,0.06301914242991451,0.07475836669260506
4120,ssp460,hfc,2020,2090,0.03313017997453675,0.03811335150654414,0.04878525635391551,0.06177677325540536,0.07347035221518092
4121,ssp460,hfc,2020,2091,0.03237242535282321,0.03724321024611893,0.047754062124426566,0.06063847562784618,0.07222001958950715
4122,ssp460,hfc,2020,2092,0.0315920574666658,0.03638604379866483,0.046687982429775676,0.05945403399178922,0.07084547952928497
4123,ssp460,hfc,2020,2093,0.030798761525346663,0.03555360077211734,0.045583356181554624,0.05827659942328161,0.06929098897217062
4124,ssp460,hfc,2020,2094,0.030037064137678947,0.03469259752864128,0.044583828099314715,0.057057155923564945,0.067684287090057
4125,ssp460,hfc,2020,2095,0.029309375301912334,0.033828597149332736,0.04355913973288006,0.0558705458148782,0.06634909581741244
4126,ssp460,hfc,2020,2096,0.028601478496155155,0.03297015862552183,0.04252094830987607,0.05457109186469897,0.06508762117086969
4127,ssp460,hfc,2020,2097,0.027925786153319886,0.032138140803094684,0.041466838344142776,0.05333825368219408,0.0637677317468328
4128,ssp460,hfc,2020,2098,0.027233867189875527,0.03129613576260284,0.04036871987332158,0.052204902997189676,0.06238898223597351
4129,ssp460,hfc,2020,2099,0.026507436905752746,0.03047903632179521,0.039378495159876126,0.05103801341739011,0.06111070472850287
4130,ssp460,hfc,2020,2100,0.025771983654842456,0.029699681054316186,0.03836312713804624,0.04983819775963202,0.05994042624783542
4131,ssp460,o3,2020,2020,0.0,0.0,0.0,0.0,0.0
4132,ssp460,o3,2020,2021,0.0015150499433867815,0.002208977800699055,0.00315972415527932,0.004273393573816167,0.005050323431336755
4133,ssp460,o3,2020,2022,0.0029200139317645314,0.004225652250655112,0.006088783802969622,0.008229706491669032,0.00974754954622674
4134,ssp460,o3,2020,2023,0.004236803889452023,0.006055290597655931,0.008790114668841609,0.011905505484372875,0.014295739528838997
4135,ssp460,o3,2020,2024,0.005452867585976274,0.007765698914431609,0.01131845405694043,0.015400766931412293,0.018559252447662315
4136,ssp460,o3,2020,2025,0.006604896818177819,0.009446055227184615,0.013757769722796853,0.018813990053448117,0.022619937226379446
4137,ssp460,o3,2020,2026,0.00775182199323945,0.011034193397119951,0.016133769224759176,0.02209331037287587,0.026632883127811487
4138,ssp460,o3,2020,2027,0.008854554298469885,0.012583960489917985,0.018433204205883902,0.025216760904955296,0.030639656979506907
4139,ssp460,o3,2020,2028,0.009923791646155599,0.014121940875427636,0.020680075436031453,0.028396556786733456,0.03441662238949038
4140,ssp460,o3,2020,2029,0.010982298848326267,0.015629221586150162,0.022943044542634627,0.031563868649635056,0.038248068736307504
4141,ssp460,o3,2020,2030,0.012017815066472171,0.01710622051720738,0.0251660739522801,0.03470748549228917,0.042139913932254504
4142,ssp460,o3,2020,2031,0.013042221890856177,0.01857475358407482,0.027357548921218555,0.03779519847589423,0.045924691618355634
4143,ssp460,o3,2020,2032,0.014040235897198073,0.02000444635889316,0.029495067614953685,0.040810890463074866,0.04964615250839852
4144,ssp460,o3,2020,2033,0.015029533563176134,0.02139136133132775,0.03158203383225633,0.04376750435325836,0.05325101198937337
4145,ssp460,o3,2020,2034,0.015995637072856717,0.02273071144730597,0.03363344389896761,0.04659252746021035,0.05668413132572252
4146,ssp460,o3,2020,2035,0.01692950159791482,0.024010808571671517,0.035657666676098376,0.04930261012908905,0.06006164326771765
4147,ssp460,o3,2020,2036,0.017839987180365346,0.025279207882155638,0.03755308031788074,0.05202433809933622,0.06359959938348747
4148,ssp460,o3,2020,2037,0.018698970291492832,0.026505115489754337,0.03937126674028235,0.05468078523502604,0.0668671562388873
4149,ssp460,o3,2020,2038,0.01955040309633227,0.027736947567911036,0.041244717105906714,0.0573756737079289,0.07019157549215306
4150,ssp460,o3,2020,2039,0.020412548932646945,0.02889887433246905,0.042999619782021936,0.059992999842050115,0.07343544481874752
4151,ssp460,o3,2020,2040,0.021293147199186537,0.030072740573257324,0.04476248839794328,0.06250003103857313,0.07653418747394569
4152,ssp460,o3,2020,2041,0.022116883934256572,0.03119066902123958,0.04641257496015627,0.0650395526993815,0.0794650990719654
4153,ssp460,o3,2020,2042,0.022850250887444988,0.03218006820379709,0.0479650480441729,0.06720896725669644,0.08222141630217941
4154,ssp460,o3,2020,2043,0.023509655181047064,0.033159007671180275,0.04943721121940037,0.06919386201820815,0.0847827460871249
4155,ssp460,o3,2020,2044,0.02410387518918795,0.03404479031386402,0.05073592165130458,0.07109101456170788,0.08718520704156296
4156,ssp460,o3,2020,2045,0.0246290018014943,0.034839893918987605,0.051890303450152775,0.07288069205023226,0.08945329145420013
4157,ssp460,o3,2020,2046,0.02510493773982425,0.03554133812596883,0.05302186003089138,0.07454319919703722,0.09173170853856932
4158,ssp460,o3,2020,2047,0.025565193522939667,0.0361977301920505,0.05407580401004153,0.07609723834946366,0.09384022312610857
4159,ssp460,o3,2020,2048,0.02600685133004337,0.03681535605756922,0.05489809132329826,0.07759435322631714,0.09569234162277288
4160,ssp460,o3,2020,2049,0.026443141737787324,0.037331265629899094,0.055717108062060317,0.07881603476324699,0.09744934327947878
4161,ssp460,o3,2020,2050,0.026827013388241117,0.03775807073681494,0.05653400311064416,0.08005430653416362,0.09881854213852324
4162,ssp460,o3,2020,2051,0.027127002716569183,0.038161801049019825,0.057242884077207457,0.08124298680538528,0.1002314030374686
4163,ssp460,o3,2020,2052,0.02740171267080993,0.03857475903886732,0.05790366559409432,0.08227273700959976,0.10179454836885296
4164,ssp460,o3,2020,2053,0.027675382228414768,0.03896947820076436,0.05848557260267451,0.08338797337473082,0.10289723307470296
4165,ssp460,o3,2020,2054,0.027948191546376754,0.03925601213487738,0.059030740528644876,0.08440637806328291,0.10399294040371274
4166,ssp460,o3,2020,2055,0.028218273177222652,0.03954388615593519,0.05957982845924159,0.08522955304212318,0.10509265146898963
4167,ssp460,o3,2020,2056,0.028446414480529203,0.03978358474563172,0.05999251449204479,0.0859131735044023,0.1063469662785927
4168,ssp460,o3,2020,2057,0.02864427729197159,0.03998163168078313,0.06045903073226344,0.0865816272112852,0.10734876553743129
4169,ssp460,o3,2020,2058,0.02881736079670949,0.04013009036625205,0.06080305826994126,0.08704189813361457,0.10802815300693294
4170,ssp460,o3,2020,2059,0.028923789005865386,0.040384326983757136,0.061132401871961894,0.08745330934235922,0.10878210528365143
4171,ssp460,o3,2020,2060,0.02896976193529177,0.040472718963113385,0.06147319341198587,0.08790856271125899,0.10959801710260413
4172,ssp460,o3,2020,2061,0.029073453451774523,0.04057220482778342,0.06174745806133686,0.08833507407028139,0.11024817354875212
4173,ssp460,o3,2020,2062,0.029099331850284217,0.04068385555751261,0.0620451730947571,0.08869538055870603,0.11103210646534972
4174,ssp460,o3,2020,2063,0.029121075480594217,0.040928527394236476,0.06217193065779392,0.08914502157749621,0.11164895669233554
4175,ssp460,o3,2020,2064,0.029104110808483585,0.04101912391999926,0.062249840751375185,0.08951229476034406,0.1121741007311172
4176,ssp460,o3,2020,2065,0.029159347421402294,0.040997489402275475,0.06235344660395481,0.08993700529012666,0.11259167043982352
4177,ssp460,o3,2020,2066,0.029214142157661983,0.040949943101164704,0.06245889761275114,0.09023818121838147,0.11297351801337346
4178,ssp460,o3,2020,2067,0.02920800396762351,0.04094949846578665,0.06253925572799557,0.09049288497798008,0.11353413625544106
4179,ssp460,o3,2020,2068,0.029214978220246303,0.04090974288600642,0.06254949361576534,0.09065576405746902,0.11394079358889292
4180,ssp460,o3,2020,2069,0.02912863518396751,0.0408302000887167,0.062433136286281554,0.09037839572721032,0.11425087365682887
4181,ssp460,o3,2020,2070,0.029029770276862266,0.04073060781604616,0.06238105731727184,0.09016240762471743,0.11459664888612439
4182,ssp460,o3,2020,2071,0.028845320368354122,0.04055425907928016,0.062137092810827355,0.08981884656932859,0.11479612330654805
4183,ssp460,o3,2020,2072,0.028630919609973483,0.04020435684436142,0.06179629678444476,0.08935546191853581,0.11480413103811794
4184,ssp460,o3,2020,2073,0.02833318964955858,0.0397155365923614,0.06118790112928396,0.08867738003227435,0.11400679354654313
4185,ssp460,o3,2020,2074,0.027923548073863814,0.039263895542293155,0.060653544842392826,0.08803807840088484,0.11304153716339375
4186,ssp460,o3,2020,2075,0.027445791544896993,0.03878507137111964,0.06005804927207059,0.08719576259385609,0.11211151330825543
4187,ssp460,o3,2020,2076,0.026967569540053794,0.03813459166602744,0.059203498112579744,0.08638542069901385,0.11138629188804558
4188,ssp460,o3,2020,2077,0.026388550222453233,0.03746476193562949,0.05834208293084919,0.085358890161667,0.11071129860763977
4189,ssp460,o3,2020,2078,0.02572134566355224,0.03674861405652367,0.057348242225014445,0.08441744229418162,0.11026208934823689
4190,ssp460,o3,2020,2079,0.0251540175055188,0.03591358529930375,0.05625510869400974,0.08335711212062344,0.1088024853348746
4191,ssp460,o3,2020,2080,0.024498613502710233,0.03520495073450207,0.05511687470210336,0.08223242276672668,0.10733890112867116
4192,ssp460,o3,2020,2081,0.023882390640147567,0.03446605324141987,0.05391508054805261,0.08120574296471512,0.10613929628633632
4193,ssp460,o3,2020,2082,0.023221146883675735,0.033644885009324985,0.052784818305498415,0.0797759295220239,0.10501209130298199
4194,ssp460,o3,2020,2083,0.022640216511390365,0.03284910885840353,0.051797493405294937,0.07859036516915499,0.10414541493640299
4195,ssp460,o3,2020,2084,0.022065463384171435,0.03218831680758288,0.050669273614917465,0.07753215240057071,0.10295118108672022
4196,ssp460,o3,2020,2085,0.021429963803225108,0.031294175001859,0.049681808457617826,0.07635437825541797,0.10181072263337548
4197,ssp460,o3,2020,2086,0.02078879727688352,0.030522343858945096,0.04862855580033831,0.0754690332886774,0.10051406875210443
4198,ssp460,o3,2020,2087,0.020215245401743555,0.02976805027288485,0.04766278357488729,0.0743556603271337,0.09914993511351511
4199,ssp460,o3,2020,2088,0.019681262429571023,0.029006568576361528,0.04651220855996829,0.07344046773050326,0.09800671592639046
4200,ssp460,o3,2020,2089,0.019230594220545964,0.028181346525997047,0.04556405407140662,0.07241402406727086,0.0969709574134941
4201,ssp460,o3,2020,2090,0.018497022487220606,0.027189254159208264,0.04455814654006418,0.07116134325178239,0.0957169224099968
4202,ssp460,o3,2020,2091,0.017842221602269472,0.026363291546101505,0.043384919145475154,0.07033192183981701,0.09461806638365679
4203,ssp460,o3,2020,2092,0.01699344609737277,0.025386290879578378,0.0422780933951592,0.06899730861071202,0.09338297752339449
4204,ssp460,o3,2020,2093,0.0164622509944933,0.02450377281608956,0.04111387916736309,0.06768665087928763,0.09229331947457699
4205,ssp460,o3,2020,2094,0.015630433454777125,0.023606028711907544,0.04001889043392737,0.06654907056259286,0.09087926787077243
4206,ssp460,o3,2020,2095,0.014839013863524552,0.022722169247667397,0.038782556892000386,0.06555237770144036,0.09015126743098553
4207,ssp460,o3,2020,2096,0.014167032515621082,0.021875495612588357,0.0376820292937019,0.06450209229372629,0.0890358926840501
4208,ssp460,o3,2020,2097,0.013401018174709112,0.020935945196300355,0.036507256649675135,0.06349937128996436,0.08776233523178989
4209,ssp460,o3,2020,2098,0.01277726279666771,0.019988191973389906,0.035256300811761454,0.06244071409751602,0.08666414188144848
4210,ssp460,o3,2020,2099,0.012090214789671806,0.019074365500399315,0.034180196170511934,0.06142372494264397,0.0855449768866718
4211,ssp460,o3,2020,2100,0.011224812176221689,0.01808550192306595,0.03312454181579261,0.06037807582596818,0.0842111726499398
4212,ssp460,aerosol,2020,2020,0.0,0.0,0.0,0.0,0.0
4213,ssp460,aerosol,2020,2021,-0.012685112813548649,-0.0075317679491822085,-0.0013182966367901727,0.003445046510175915,0.006109888591768485
4214,ssp460,aerosol,2020,2022,-0.02261410340524477,-0.013495406979279156,-0.0024595287130146914,0.005821504477096281,0.010569784258254653
4215,ssp460,aerosol,2020,2023,-0.030644269311858662,-0.01826226946283354,-0.0034503625731572285,0.0073226779818505875,0.01387778705769218
4216,ssp460,aerosol,2020,2024,-0.037232735195511554,-0.022034738537026664,-0.004291378271842339,0.008360014274177017,0.01637552505359458
4217,ssp460,aerosol,2020,2025,-0.04215061808090361,-0.02533027480859322,-0.005167752356833644,0.008985431157214983,0.018156833618142663
4218,ssp460,aerosol,2020,2026,-0.04674456678434184,-0.02794683326917716,-0.005959137467980158,0.009358670021593395,0.019352928434920397
4219,ssp460,aerosol,2020,2027,-0.050188748879158404,-0.029967488651885876,-0.006611668735077236,0.009372721249610274,0.020146974179501242
4220,ssp460,aerosol,2020,2028,-0.05321187067475703,-0.031887470780065395,-0.007519282630944479,0.009348805227474442,0.020716141180655546
4221,ssp460,aerosol,2020,2029,-0.055859604952483495,-0.033496140927983704,-0.008265088647464447,0.009169829082950979,0.021100203547332417
4222,ssp460,aerosol,2020,2030,-0.05826102535378754,-0.034978564537560076,-0.008959018599103974,0.008837732396817089,0.02132779052255976
